policy_no,certi_no,year,保险合同收入_预期赔付与费用_含亏损,保险合同收入_预期赔付与费用_亏损分摊,保险合同收入_预期释放的非金融风险调整_含亏损,保险合同收入_预期释放的非金融风险调整_亏损分摊,保险合同收入_摊销的CSM,保险合同收入_摊销的IACF,保险合同收入_经验调整,赔付与费用_亏损分摊_预期现金流,赔付与费用_亏损分摊_非金融风险调整,赔付与费用_摊销的IACF,亏损合同损益_新增合同预期现金流_赔付与费用现金流_亏损,亏损合同损益_新增合同非金融风险调整_亏损,亏损合同损益_不调整CSM的预期现金流变动,亏损合同损益_不调整CSM的非金融风险调整变动,IFIE_P&L_未到期_预期现金流_非亏损,IFIE_P&L_未到期_预期现金流_亏损,IFIE_P&L_未到期_非金融风险调整_非亏损,IFIE_P&L_未到期_非金融风险调整_亏损,IFIE_P&L_未到期_CSM,IFIE_OCI_未到期_预期现金流_非亏损,IFIE_OCI_未到期_预期现金流_亏损,IFIE_OCI_未到期_非金融风险调整_非亏损,IFIE_OCI_未到期_非金融风险调整_亏损,未到期责任负债_预期现金流_非亏损,未到期责任负债_预期现金流_亏损,未到期责任负债_非金融风险调整_非亏损,未到期责任负债_非金融风险调整_亏损,未到期责任负债_CSM,未到期_调整CSM的预期现金流变动,未到期_调整CSM的非金融风险调整变动,未到期_调整CSM的估计变更,新增合同预期现金流_保费现金流_盈利合同,新增合同预期现金流_IACF_盈利合同,新增合同预期现金流_赔付与费用现金流_盈利合同,新增合同非金融风险调整_盈利合同,新增合同CSM_盈利合同,新增合同预期现金流_保费现金流_亏损合同,新增合同预期现金流_IACF_亏损合同,新增合同预期现金流_赔付与费用现金流_亏损合同_非亏损,新增合同非金融风险调整_亏损合同_非亏损,现金流_收到的保费,现金流_支付的获取费用
1WGL2020082324420628,,2020,17.138694422915357,0.0,0.5141608326874607,0.0,-2.5524323927985866,8.291999839060448,0.0,0.0,0.0,-8.291999839060448,35.308943280538976,0.0,0.0,0.0,1.4122284037531314,0.0,0.042366852112593945,0.0,-0.2714573953082758,0.5688598561961047,0.0,0.01706579568588314,0.0,180.78397175646774,0.0,5.423519152694032,0.0,33.29942567835694,35.308943280538976,0.0,35.308943280538976,283.02,116.470705431726,195.97887169787668,5.8793661509363,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020082324420628,,2021,20.65059033425351,0.0,0.6195177100276054,0.0,-15.091222959258456,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.738138671722687,0.0,0.23214416015168063,0.0,-1.7855929265557549,1.810099996837177,0.0,0.054302999905115314,0.0,148.1323987021173,0.0,4.443971961063519,0.0,55.03128153088495,35.884761137495786,0.0,35.884761137495786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020082324420628,,2022,20.61616370675479,0.0,0.6184849112026437,0.0,-25.695889707231593,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.20614602537215,0.0,0.2161843807611645,0.0,-2.7859551407295524,1.3109549019696263,0.0,0.03932864705908879,0.0,108.19792178590909,0.0,3.245937653577273,0.0,68.00610810187868,35.8895979687832,0.0,35.8895979687832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020082324420628,,2023,20.47277380822842,0.0,0.6141832142468526,0.0,-40.54634213486197,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.001720088089678,0.0,0.18005160264269035,0.0,-3.4132432506440495,0.4633201591632116,0.0,0.013899604774896348,0.0,65.60160007886758,0.0,1.9680480023660272,0.0,66.76260718644396,35.30840451770503,0.0,35.30840451770503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020082324420628,,2024,20.472773808205226,0.0,0.6141832142461567,0.0,-64.02727399470082,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.648460176668405,0.0,0.13945380530005216,0.0,-3.066670456548249,0.1567242888905267,0.0,0.004701728666715801,0.0,26.600432375763386,0.0,0.7980129712729016,0.0,41.110408165996425,36.58372397993746,0.0,36.58372397993746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924319080,,2020,17.138694422915357,0.0,0.5141608326874607,0.0,-2.630968774115466,8.547138295646924,0.0,0.0,0.0,-8.547138295646924,35.308943280538976,0.0,0.0,0.0,1.4122284037531314,0.0,0.042366852112593945,0.0,-0.2714573953082758,0.5688598561961047,0.0,0.01706579568588314,0.0,180.78397175646774,0.0,5.423519152694032,0.0,33.22088929704006,35.308943280538976,0.0,35.308943280538976,283.02,116.470705431726,195.97887169787668,5.8793661509363,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020081924319080,,2021,20.65059033425351,0.0,0.6195177100276054,0.0,-15.109514978797721,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.738138671722687,0.0,0.23214416015168063,0.0,-1.7835408290326435,1.810099996837177,0.0,0.054302999905115314,0.0,148.1323987021173,0.0,4.443971961063519,0.0,54.93240103250569,35.884761137495786,0.0,35.884761137495786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924319080,,2022,20.61616370675479,0.0,0.6184849112026437,0.0,-25.745314140397753,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.20614602537215,0.0,0.2161843807611645,0.0,-2.7829251294719968,1.3109549019696263,0.0,0.03932864705908879,0.0,108.19792178590909,0.0,3.245937653577273,0.0,67.85477315907572,35.8895979687832,0.0,35.8895979687832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924319080,,2023,20.47277380822842,0.0,0.6141832142468526,0.0,-40.655628441971025,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.001720088089678,0.0,0.18005160264269035,0.0,-3.408271505500342,0.4633201591632116,0.0,0.013899604774896348,0.0,65.60160007886758,0.0,1.9680480023660272,0.0,66.49701419138823,35.30840451770503,0.0,35.30840451770503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924319080,,2024,20.472773808205226,0.0,0.6141832142461567,0.0,-64.28854958087548,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.648460176668405,0.0,0.13945380530005216,0.0,-3.058690853154444,0.1567242888905267,0.0,0.004701728666715801,0.0,26.600432375763386,0.0,0.7980129712729016,0.0,40.57555998137223,36.58372397993746,0.0,36.58372397993746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020082124378398,,2020,17.138694422915357,0.0,0.5141608326874607,0.0,-2.591700583457026,8.419569067353686,0.0,0.0,0.0,-8.419569067353686,35.308943280538976,0.0,0.0,0.0,1.4122284037531314,0.0,0.042366852112593945,0.0,-0.2714573953082758,0.5688598561961047,0.0,0.01706579568588314,0.0,180.78397175646774,0.0,5.423519152694032,0.0,33.2601574876985,35.308943280538976,0.0,35.308943280538976,283.02,116.470705431726,195.97887169787668,5.8793661509363,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020082124378398,,2021,20.65059033425351,0.0,0.6195177100276054,0.0,-15.100358170905574,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.738138671722687,0.0,0.23214416015168063,0.0,-1.7845668777941992,1.810099996837177,0.0,0.054302999905115314,0.0,148.1323987021173,0.0,4.443971961063519,0.0,54.98185207981783,35.884761137495786,0.0,35.884761137495786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020082124378398,,2022,20.61616370675479,0.0,0.6184849112026437,0.0,-25.720567791125358,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.20614602537215,0.0,0.2161843807611645,0.0,-2.7844404659894058,1.3109549019696263,0.0,0.03932864705908879,0.0,108.19792178590909,0.0,3.245937653577273,0.0,67.93048589217766,35.8895979687832,0.0,35.8895979687832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020082124378398,,2023,20.47277380822842,0.0,0.6141832142468526,0.0,-40.60088962135787,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.001720088089678,0.0,0.18005160264269035,0.0,-3.410758865036378,0.4633201591632116,0.0,0.013899604774896348,0.0,65.60160007886758,0.0,1.9680480023660272,0.0,66.62995310463936,35.30840451770503,0.0,35.30840451770503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020082124378398,,2024,20.472773808205226,0.0,0.6141832142461567,0.0,-64.15756523455218,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.648460176668405,0.0,0.13945380530005216,0.0,-3.062684933657678,0.1567242888905267,0.0,0.004701728666715801,0.0,26.600432375763386,0.0,0.7980129712729016,0.0,40.84347732144989,36.58372397993746,0.0,36.58372397993746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924318214,,2020,17.138694422915357,0.0,0.5141608326874607,0.0,-2.630968774115466,8.547138295646924,0.0,0.0,0.0,-8.547138295646924,35.308943280538976,0.0,0.0,0.0,1.4122284037531314,0.0,0.042366852112593945,0.0,-0.2714573953082758,0.5688598561961047,0.0,0.01706579568588314,0.0,180.78397175646774,0.0,5.423519152694032,0.0,33.22088929704006,35.308943280538976,0.0,35.308943280538976,283.02,116.470705431726,195.97887169787668,5.8793661509363,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020081924318214,,2021,20.65059033425351,0.0,0.6195177100276054,0.0,-15.109514978797721,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.738138671722687,0.0,0.23214416015168063,0.0,-1.7835408290326435,1.810099996837177,0.0,0.054302999905115314,0.0,148.1323987021173,0.0,4.443971961063519,0.0,54.93240103250569,35.884761137495786,0.0,35.884761137495786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924318214,,2022,20.61616370675479,0.0,0.6184849112026437,0.0,-25.745314140397753,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.20614602537215,0.0,0.2161843807611645,0.0,-2.7829251294719968,1.3109549019696263,0.0,0.03932864705908879,0.0,108.19792178590909,0.0,3.245937653577273,0.0,67.85477315907572,35.8895979687832,0.0,35.8895979687832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924318214,,2023,20.47277380822842,0.0,0.6141832142468526,0.0,-40.655628441971025,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.001720088089678,0.0,0.18005160264269035,0.0,-3.408271505500342,0.4633201591632116,0.0,0.013899604774896348,0.0,65.60160007886758,0.0,1.9680480023660272,0.0,66.49701419138823,35.30840451770503,0.0,35.30840451770503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020081924318214,,2024,20.472773808205226,0.0,0.6141832142461567,0.0,-64.28854958087548,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.648460176668405,0.0,0.13945380530005216,0.0,-3.058690853154444,0.1567242888905267,0.0,0.004701728666715801,0.0,26.600432375763386,0.0,0.7980129712729016,0.0,40.57555998137223,36.58372397993746,0.0,36.58372397993746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020083124628715,,2020,13.931888395687784,0.0,0.4179566518706335,0.0,-2.3795582975140133,7.7817229258874985,0.0,0.0,0.0,-7.7817229258874985,35.076022782381415,0.0,0.0,0.0,1.4357655438156836,0.0,0.04307296631447051,0.0,-0.2696666877461322,0.5783408537993731,0.0,0.017350225613981193,0.0,183.79703795240889,0.0,5.513911138572266,0.0,33.23579786035966,35.076022782381415,0.0,35.076022782381415,283.02,116.470705431726,195.75273529189846,5.8725820587569535,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020083124628715,,2021,17.502315905548244,0.0,0.5250694771664474,0.0,-14.955584774314048,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.867107649584733,0.0,0.23601322948754203,0.0,-1.7778911283780323,1.8402683301177967,0.0,0.055208049903533896,0.0,150.60127201381925,0.0,4.518038160414578,0.0,54.86446030905893,36.48284048978738,0.0,36.48284048978738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020083124628715,,2022,17.467315500924546,0.0,0.5240194650277363,0.0,-25.663526463258634,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.3262484591283545,0.0,0.21978745377385062,0.0,-2.7991702540394705,1.3328041503357868,0.0,0.039984124510073604,0.0,110.00122048234091,0.0,3.300036614470227,0.0,68.48294458962715,36.48775793492958,0.0,36.48775793492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020083124628715,,2023,17.321535770756068,0.0,0.5196460731226821,0.0,-40.629394970476945,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.101748756224504,0.0,0.1830524626867351,0.0,-3.4485596706337973,0.4710421618159318,0.0,0.014131264854477955,0.0,66.69496008018203,0.0,2.000848802405461,0.0,67.78986722471359,35.896877926333445,0.0,35.896877926333445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020083124628715,,2024,17.321535770732485,0.0,0.5196460731219745,0.0,-64.18639929256807,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.725934512946209,0.0,0.14177803538838626,0.0,-3.1152143275703263,0.15933636037203547,0.0,0.004780090811161064,0.0,27.04377291535944,0.0,0.8113131874607833,0.0,42.615560186049294,37.19345271293642,0.0,37.19345271293642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657817,,2020,10.299675904569618,0.0,0.30899027713708854,0.0,-1.5447823186760243,5.102769131729507,0.0,0.0,0.0,-5.102769131729507,34.98879079603674,0.0,0.0,0.0,0.7234313723758704,0.0,0.02170294117127611,0.0,-0.13543281387175776,0.6952698589776505,0.0,0.020858095769329517,0.0,186.78115235355875,0.0,5.603434570606763,0.0,33.71487410510423,34.98879079603674,0.0,34.98879079603674,283.02,116.470705431726,195.66804404302013,5.870041321290604,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020101225657817,,2021,13.811571815907776,0.0,0.4143471544772333,0.0,-14.735680394160903,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,8.217879745603534,0.0,0.246536392368106,0.0,-1.9208034420593816,1.7340774237758512,0.0,0.05202232271327554,0.0,154.5379655405275,0.0,4.636138966215825,0.0,55.753355135167695,35.463515504902254,0.0,35.463515504902254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657817,,2022,13.777145188409055,0.0,0.41331435565227165,0.0,-24.829805208854488,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.317884943415607,0.0,0.21953654830246822,0.0,-2.7282279720616898,1.3100973499279602,0.0,0.03930292049783881,0.0,114.72685444326102,0.0,3.4418056332978306,0.0,69.11529340327715,35.798282796685946,0.0,35.798282796685946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657817,,2023,13.633755289882686,0.0,0.40901265869648057,0.0,-38.88619595106661,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.102367148459128,0.0,0.18307101445377383,0.0,-3.3285473241017662,0.5277934943870816,0.0,0.01583380483161245,0.0,72.02726144565858,0.0,2.1608178433697574,0.0,69.35592757299825,35.205987427638085,0.0,35.205987427638085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657817,,2024,13.633755289859488,0.0,0.4090126586957846,0.0,-60.526980793792774,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.818117774361271,0.0,0.14454353323083813,0.0,-3.0967311653721192,0.24665788106823155,0.0,0.0073997364320469465,0.0,33.22121159715683,0.0,0.996636347914705,0.0,47.13166537221568,36.42332738430893,0.0,36.42332738430893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020090824837473,,2020,13.722276167954597,0.0,0.4116682850386379,0.0,-2.206170989777205,7.271446012714548,0.0,0.0,0.0,-7.271446012714548,34.935444943259064,0.0,0.0,0.0,1.0650244156818631,0.0,0.03195073247045589,0.0,-0.20099782369141428,0.8460559056370878,0.0,0.025381677169112632,0.0,183.78654171317714,0.0,5.513596251395314,0.0,33.13126960086469,34.935444943259064,0.0,34.935444943259064,283.02,116.470705431726,195.61625195294474,5.868487558588342,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020090824837473,,2021,17.234172079292755,0.0,0.5170251623787826,0.0,-14.873380875056332,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,8.097309922903573,0.0,0.24291929768710718,0.0,-1.896551931886679,1.8711558511873807,0.0,0.056134675535621424,0.0,151.33884962475804,0.0,4.540165488742741,0.0,54.88888777726269,35.48034242106116,0.0,35.48034242106116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020090824837473,,2022,17.199745451794033,0.0,0.5159923635538209,0.0,-25.2320688929192,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.28766694006147,0.0,0.2186300082018441,0.0,-2.7474733599286667,1.3830707772779696,0.0,0.04149212331833909,0.0,111.46611977352282,0.0,3.3439835932056843,0.0,67.88463466533331,35.837313512906185,0.0,35.837313512906185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020090824837473,,2023,17.056355553267665,0.0,0.5116906665980299,0.0,-39.77954860466376,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.002561541788853,0.0,0.1800768462536656,0.0,-3.3013853280065595,0.6141599887072173,0.0,0.018424799661216518,0.0,68.81757628886278,0.0,2.0645272886658836,0.0,67.2437849015823,35.29626637205155,0.0,35.29626637205155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020090824837473,,2024,17.056355553244465,0.0,0.511690666597334,0.0,-62.77442942878507,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.828235685136342,0.0,0.14484707055409024,0.0,-3.2846016158754177,0.22384891288788938,0.0,0.006715467386636681,0.0,29.91246888865857,0.0,0.897374066659757,0.0,43.05022346072419,36.41266378300102,0.0,36.41266378300102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657820,,2020,10.299675904569618,0.0,0.30899027713708854,0.0,-1.5447823186760243,5.102769131729507,0.0,0.0,0.0,-5.102769131729507,34.98879079603674,0.0,0.0,0.0,0.7234313723758704,0.0,0.02170294117127611,0.0,-0.13543281387175776,0.6952698589776505,0.0,0.020858095769329517,0.0,186.78115235355875,0.0,5.603434570606763,0.0,33.71487410510423,34.98879079603674,0.0,34.98879079603674,283.02,116.470705431726,195.66804404302013,5.870041321290604,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020101225657820,,2021,13.811571815907776,0.0,0.4143471544772333,0.0,-14.735680394160903,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,8.217879745603534,0.0,0.246536392368106,0.0,-1.9208034420593816,1.7340774237758512,0.0,0.05202232271327554,0.0,154.5379655405275,0.0,4.636138966215825,0.0,55.753355135167695,35.463515504902254,0.0,35.463515504902254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657820,,2022,13.777145188409055,0.0,0.41331435565227165,0.0,-24.829805208854488,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.317884943415607,0.0,0.21953654830246822,0.0,-2.7282279720616898,1.3100973499279602,0.0,0.03930292049783881,0.0,114.72685444326102,0.0,3.4418056332978306,0.0,69.11529340327715,35.798282796685946,0.0,35.798282796685946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657820,,2023,13.633755289882686,0.0,0.40901265869648057,0.0,-38.88619595106661,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.102367148459128,0.0,0.18307101445377383,0.0,-3.3285473241017662,0.5277934943870816,0.0,0.01583380483161245,0.0,72.02726144565858,0.0,2.1608178433697574,0.0,69.35592757299825,35.205987427638085,0.0,35.205987427638085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657820,,2024,13.633755289859488,0.0,0.4090126586957846,0.0,-60.526980793792774,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.818117774361271,0.0,0.14454353323083813,0.0,-3.0967311653721192,0.24665788106823155,0.0,0.0073997364320469465,0.0,33.22121159715683,0.0,0.996636347914705,0.0,47.13166537221568,36.42332738430893,0.0,36.42332738430893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657830,,2020,10.299675904569618,0.0,0.30899027713708854,0.0,-1.5447823186760243,5.102769131729507,0.0,0.0,0.0,-5.102769131729507,34.98879079603674,0.0,0.0,0.0,0.7234313723758704,0.0,0.02170294117127611,0.0,-0.13543281387175776,0.6952698589776505,0.0,0.020858095769329517,0.0,186.78115235355875,0.0,5.603434570606763,0.0,33.71487410510423,34.98879079603674,0.0,34.98879079603674,283.02,116.470705431726,195.66804404302013,5.870041321290604,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020101225657830,,2021,13.811571815907776,0.0,0.4143471544772333,0.0,-14.735680394160903,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,8.217879745603534,0.0,0.246536392368106,0.0,-1.9208034420593816,1.7340774237758512,0.0,0.05202232271327554,0.0,154.5379655405275,0.0,4.636138966215825,0.0,55.753355135167695,35.463515504902254,0.0,35.463515504902254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657830,,2022,13.777145188409055,0.0,0.41331435565227165,0.0,-24.829805208854488,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.317884943415607,0.0,0.21953654830246822,0.0,-2.7282279720616898,1.3100973499279602,0.0,0.03930292049783881,0.0,114.72685444326102,0.0,3.4418056332978306,0.0,69.11529340327715,35.798282796685946,0.0,35.798282796685946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657830,,2023,13.633755289882686,0.0,0.40901265869648057,0.0,-38.88619595106661,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.102367148459128,0.0,0.18307101445377383,0.0,-3.3285473241017662,0.5277934943870816,0.0,0.01583380483161245,0.0,72.02726144565858,0.0,2.1608178433697574,0.0,69.35592757299825,35.205987427638085,0.0,35.205987427638085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657830,,2024,13.633755289859488,0.0,0.4090126586957846,0.0,-60.526980793792774,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.818117774361271,0.0,0.14454353323083813,0.0,-3.0967311653721192,0.24665788106823155,0.0,0.0073997364320469465,0.0,33.22121159715683,0.0,0.996636347914705,0.0,47.13166537221568,36.42332738430893,0.0,36.42332738430893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657833,,2020,10.299675904569618,0.0,0.30899027713708854,0.0,-1.5447823186760243,5.102769131729507,0.0,0.0,0.0,-5.102769131729507,34.98879079603674,0.0,0.0,0.0,0.7234313723758704,0.0,0.02170294117127611,0.0,-0.13543281387175776,0.6952698589776505,0.0,0.020858095769329517,0.0,186.78115235355875,0.0,5.603434570606763,0.0,33.71487410510423,34.98879079603674,0.0,34.98879079603674,283.02,116.470705431726,195.66804404302013,5.870041321290604,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
1WGL2020101225657833,,2021,13.811571815907776,0.0,0.4143471544772333,0.0,-14.735680394160903,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,8.217879745603534,0.0,0.246536392368106,0.0,-1.9208034420593816,1.7340774237758512,0.0,0.05202232271327554,0.0,154.5379655405275,0.0,4.636138966215825,0.0,55.753355135167695,35.463515504902254,0.0,35.463515504902254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657833,,2022,13.777145188409055,0.0,0.41331435565227165,0.0,-24.829805208854488,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,7.317884943415607,0.0,0.21953654830246822,0.0,-2.7282279720616898,1.3100973499279602,0.0,0.03930292049783881,0.0,114.72685444326102,0.0,3.4418056332978306,0.0,69.11529340327715,35.798282796685946,0.0,35.798282796685946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657833,,2023,13.633755289882686,0.0,0.40901265869648057,0.0,-38.88619595106661,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,0.0,0.0,0.0,6.102367148459128,0.0,0.18307101445377383,0.0,-3.3285473241017662,0.5277934943870816,0.0,0.01583380483161245,0.0,72.02726144565858,0.0,2.1608178433697574,0.0,69.35592757299825,35.205987427638085,0.0,35.205987427638085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225657833,,2024,13.633755289859488,0.0,0.4090126586957846,0.0,-60.526980793792774,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,0.0,0.0,0.0,4.818117774361271,0.0,0.14454353323083813,0.0,-3.0967311653721192,0.24665788106823155,0.0,0.0073997364320469465,0.0,33.22121159715683,0.0,0.996636347914705,0.0,47.13166537221568,36.42332738430893,0.0,36.42332738430893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2020101225662828,,2020,10.299675904569618,0.0,0.30899027713708854,0.0,-1.5447823186760243,5.102769131729507,0.0,0.0,0.0,-5.102769131729507,34.98879079603674,0.0,0.0,0.0,0.7234313723758704,0.0,0.02170294117127611,0.0,-0.13543281387175776,0.6952698589776505,0.0,0.020858095769329517,0.0,186.78115235355875,0.0,5.603434570606763,0.0,33.71487410510423,34.98879079603674,0.0,34.98879079603674,283.02,116.470705431726,195.66804404302013,5.870041321290604,0.0,0.0,0.0,0.0,0.0,283.02,116.470705431726
